S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
1198,8/6/22 18:48,Exit      ,C13473132573,0,,Season         ,$0.00 
1199,8/6/22 18:49,Exit      ,C13472444959,0,,Season         ,$0.00 
1200,8/6/22 18:51,Exit      ,C13472983023,0,,Season         ,$0.00 
1201,8/6/22 18:51,Exit      ,C13475420908,0,,Season         ,$0.00 
1202,8/6/22 19:03,Exit      ,C13474693365,0,,Season         ,$0.00 
1203,8/6/22 19:28,Exit      ,C13474976901,                ,,Hourly         ,$24.44 
1204,8/6/22 19:32,Exit      ,C13474802710,0,,Season         ,$0.00 
1205,8/6/22 19:37,Exit      ,C13473210056,0,,Season         ,$0.00 
1206,8/6/22 19:43,Entry     ,C13472203052,0,,Hourly         ,$0.00 
1207,8/6/22 19:53,Entry     ,C13471684909,0,,Hourly         ,$0.00 
1208,8/6/22 20:00,Entry     ,C13474359472,0,,Hourly         ,$0.00 
1209,8/6/22 20:05,Entry     ,C13471337167,0,,Hourly         ,$0.00 
1210,8/6/22 20:07,Entry     ,C13468910783,0,,Hourly         ,$0.00 
1211,8/6/22 20:09,Entry     ,C13474611625,0,,Hourly         ,$0.00 
1212,8/6/22 20:45,Entry     ,C13470514211,0,,Hourly         ,$0.00 
1213,8/6/22 20:48,Entry     ,C13474117160,0,,Hourly         ,$0.00 
1214,8/6/22 20:48,Exit      ,C13473063189,1.11E+15,,Hourly         ,$3.00 
1215,8/6/22 21:06,Entry     ,C13473948999,0,,Hourly         ,$0.00 
1216,8/6/22 21:09,Exit      ,C13473948999,0,,Hourly         ,$0.00 
1217,8/6/22 21:15,Exit      ,C13566474525,0,,Season         ,$0.00 
1218,8/6/22 21:15,Exit      ,C13566348834,0,,Use Ticket     ,$0.00 
1219,8/6/22 21:16,Entry     ,C13375040048,0,,Hourly         ,$0.00 
1220,8/6/22 21:26,Entry     ,C13471964876,0,,Hourly         ,$0.00 
1221,8/6/22 21:31,Entry     ,C13566499940,0,,Hourly         ,$0.00 
1222,8/6/22 21:46,Entry     ,C13473925662,0,,Hourly         ,$0.00 
1223,8/6/22 21:52,Exit      ,C13474359472,1.11E+15,,Hourly         ,$3.00 
1224,8/6/22 21:56,Exit      ,C13473532757,0,,Season         ,$0.00 
1225,8/6/22 21:58,Exit      ,C13468051791,1.11E+15,,Hourly         ,$3.00 
1226,8/6/22 22:17,Exit      ,C13473925662,1.11E+15,,Hourly         ,$3.00 
1227,8/6/22 22:45,Exit      ,C13566499940,1.11E+15,,Hourly         ,$3.00 
1228,8/6/22 23:16,Exit      ,C13472456098,0,,Season         ,$0.00 
1229,8/6/22 23:22,Exit      ,C13471964876,1.11E+15,,Hourly         ,$3.00 
1230,8/6/22 23:26,Exit      ,C13474117160,1.11E+15,,Hourly         ,$3.00 
1231,8/6/22 23:38,Exit      ,C13472203052,1.11E+15,,Hourly         ,$3.00 
1232,8/6/22 23:39,Exit      ,C13470514211,1.11E+15,,Hourly         ,$3.00 
1233,8/6/22 23:39,Exit      ,C13375040048,1.11E+15,,Hourly         ,$3.00 
1234,8/6/22 23:40,Exit      ,C13474611625,1.11E+15,,Hourly         ,$3.00 
1235,8/6/22 23:43,Exit      ,C13468910783,1.11E+15,,Hourly         ,$3.00 
1236,8/6/22 23:48,Exit      ,C13471337167,1.11E+15,,Hourly         ,$3.00 
1237,8/6/22 23:53,Exit      ,C13471684909,1.11E+15,,Hourly         ,$3.00 
1238,9/6/22 06:14,Entry     ,C13471724785,0,,Season         ,$0.00 
1239,9/6/22 07:25,Entry     ,C13475420908,0,,Season         ,$0.00 
1240,9/6/22 07:27,Entry     ,C13566121918,0,,Season         ,$0.00 
1241,9/6/22 07:28,Entry     ,C13471891516,0,,Season         ,$0.00 
1242,9/6/22 07:34,Entry     ,C13566348834,0,,               ,$0.00 
1243,9/6/22 07:37,Entry     ,C13475529561,0,,Season         ,$0.00 
1244,9/6/22 07:49,Entry     ,C13473816851,0,,Season         ,$0.00 
1245,9/6/22 07:57,Entry     ,C13471728958,0,,               ,$0.00 
1246,9/6/22 07:58,Entry     ,C13472907504,0,,Season         ,$0.00 
1247,9/6/22 08:08,Entry     ,C13565788362,0,,Season         ,$0.00 
1248,9/6/22 08:12,Entry     ,C13474601064,0,,Season         ,$0.00 
1249,9/6/22 08:15,Entry     ,C13566352539,0,,Season         ,$0.00 
1250,9/6/22 08:17,Exit      ,C13470650172,0,,Season         ,$0.00 
1251,9/6/22 08:19,Entry     ,C13472255391,0,,Hourly         ,$0.00 
1252,9/6/22 08:21,Entry     ,C13472281179,0,,Season         ,$0.00 
1253,9/6/22 08:29,Entry     ,C13470818099,0,,Season         ,$0.00 
1254,9/6/22 08:34,Entry     ,C13469525384,0,,               ,$0.00 
1255,9/6/22 08:40,Entry     ,C13473210056,0,,Season         ,$0.00 
1256,9/6/22 08:45,Entry     ,C13473880953,0,,Season         ,$0.00 
1257,9/6/22 08:47,Entry     ,C13472983023,0,,Season         ,$0.00 
1258,9/6/22 08:48,Entry     ,C13473134123,0,,Season         ,$0.00 
1259,9/6/22 08:48,Entry     ,C13471942394,0,,Hourly         ,$0.00 
1260,9/6/22 08:52,Entry     ,C13472559297,0,,Season         ,$0.00 
1261,9/6/22 08:53,Entry     ,C13474017112,0,,Season         ,$0.00 
1262,9/6/22 08:54,Entry     ,C13566091244,0,,Season         ,$0.00 
1263,9/6/22 08:55,Entry     ,C13474114661,0,,Season         ,$0.00 
1264,9/6/22 09:05,Entry     ,C13566533264,0,,Season         ,$0.00 
1265,9/6/22 09:13,Entry     ,C13565700094,0,,Season         ,$0.00 
1266,9/6/22 09:13,Entry     ,C13473417907,0,,Hourly         ,$0.00 
1267,9/6/22 09:16,Entry     ,C13473500827,0,,Season         ,$0.00 
1268,9/6/22 09:25,Entry     ,C13474693365,0,,Season         ,$0.00 
1269,9/6/22 09:31,Entry     ,C13474802710,0,,Season         ,$0.00 
1270,9/6/22 09:35,Entry     ,C13474437302,0,,Season         ,$0.00 
1271,9/6/22 09:38,Entry     ,C13474577908,0,,Season         ,$0.00 
1272,9/6/22 09:47,Entry     ,C13474503499,0,,Season         ,$0.00 
1273,9/6/22 09:48,Entry     ,C13060101272,0,,Season         ,$0.00 
1274,9/6/22 09:53,Entry     ,C13473132573,0,,Season         ,$0.00 
1275,9/6/22 09:55,Entry     ,C13474772119,0,,Hourly         ,$0.00 
1276,9/6/22 09:56,Entry     ,C13473814500,0,,Hourly         ,$0.00 
1277,9/6/22 09:58,Exit      ,C13473814500,0,,Hourly         ,$0.00 
1278,9/6/22 09:59,Entry     ,C13566530418,0,,Season         ,$0.00 
1279,9/6/22 10:07,Entry     ,C13375083804,0,,Hourly         ,$0.00 
1280,9/6/22 10:13,Entry     ,C13474839968,0,,Season         ,$0.00 
1281,9/6/22 10:33,Entry     ,C13566167774,0,,Hourly         ,$0.00 
1282,9/6/22 10:51,Entry     ,C13388938526,0,,Hourly         ,$0.00 
1283,9/6/22 10:59,Entry     ,C13471309751,0,,Hourly         ,$0.00 
1284,9/6/22 11:00,Entry     ,C13565759760,0,,Hourly         ,$0.00 
1285,9/6/22 11:04,Entry     ,C13474787788,0,,Hourly         ,$0.00 
1286,9/6/22 11:16,Exit      ,C13566167774,1.11E+15,,Hourly         ,$1.93 
1287,9/6/22 11:29,Exit      ,C13474601064,0,,Season         ,$0.00 
1288,9/6/22 11:31,Entry     ,C13467149935,0,,Hourly         ,$0.00 
1289,9/6/22 11:36,Entry     ,C13470665668,0,,Hourly         ,$0.00 
1290,9/6/22 11:40,Entry     ,C13473338064,0,,Hourly         ,$0.00 
1291,9/6/22 11:47,Exit      ,C13474437302,0,,Season         ,$0.00 
1292,9/6/22 11:47,Exit      ,C13388938526,1.11E+15,,Hourly         ,$2.76 
1293,9/6/22 11:47,Exit      ,C13474017112,0,,Season         ,$0.00 
1294,9/6/22 11:51,Exit      ,C13375083804,1.11E+15,,Hourly         ,$4.72 
1295,9/6/22 12:02,Exit      ,C13473338064,1.11E+15,,Hourly         ,$1.10 
1296,9/6/22 12:03,Exit      ,C13470665668,1.11E+15,,Hourly         ,$1.35 
1297,9/6/22 12:04,Entry     ,C13470650172,0,,Season         ,$0.00 
1298,9/6/22 12:06,Exit      ,C13474787788,1.11E+15,,Hourly         ,$3.10 
1299,9/6/22 12:09,Exit      ,C13565759760,1.11E+15,,Hourly         ,$3.50 
1300,9/6/22 12:15,Exit      ,C13467149935,1.11E+15,,Hourly         ,$2.20 
1301,9/6/22 12:17,Exit      ,C13471942394,1.00E+15,,Hourly         ,$9.18 
1302,9/6/22 12:18,Entry     ,C13469037553,0,,Hourly         ,$0.00 
1303,9/6/22 12:19,Entry     ,C13566287974,0,,Hourly         ,$0.00 
1304,9/6/22 12:25,Exit      ,C13470818099,0,,Season         ,$0.00 
1305,9/6/22 12:28,Exit      ,C13474114661,0,,Season         ,$0.00 
1306,9/6/22 12:43,Entry     ,C13388415937,0,,Hourly         ,$0.00 
1307,9/6/22 12:44,Exit      ,C13469037553,1.11E+15,,Hourly         ,$1.30 
1308,9/6/22 12:47,Exit      ,C13471309751,1.11E+15,,Hourly         ,$5.44 
1309,9/6/22 12:48,Exit      ,C13388415937,0,,Hourly         ,$0.00 
1310,9/6/22 12:50,Entry     ,C13470301014,0,,               ,$0.00 
1311,9/6/22 12:51,Entry     ,C13473982321,0,,Hourly         ,$0.00 
1312,9/6/22 13:22,Entry     ,C13470243670,0,,Hourly         ,$0.00 
1313,9/6/22 13:29,Entry     ,C13388821565,0,,Hourly         ,$0.00 
1314,9/6/22 13:29,Entry     ,C13566474525,0,,Season         ,$0.00 
1315,9/6/22 13:30,Entry     ,C13474017112,0,,Season         ,$0.00 
1316,9/6/22 13:35,Exit      ,C13469525384,1.11E+15,,               ,$9.55 
1317,9/6/22 13:36,Entry     ,C13474114661,0,,Season         ,$0.00 
1318,9/6/22 13:40,Entry     ,C13474437302,0,,Season         ,$0.00 
1319,9/6/22 13:47,Exit      ,C13566530418,0,,Season         ,$0.00 
1320,9/6/22 13:48,Entry     ,C13474601064,0,,Season         ,$0.00 
1321,9/6/22 13:59,Exit      ,C13470301014,1.11E+15,,               ,$2.42 
1322,9/6/22 14:01,Entry     ,C13388415937,0,,Hourly         ,$0.00 
1323,9/6/22 14:08,Exit      ,C13060101272,0,,Season         ,$0.00 
1324,9/6/22 14:16,Exit      ,C13388415937,1.11E+15,,Hourly         ,$0.60 
1325,9/6/22 14:21,Entry     ,C13473037723,0,,Hourly         ,$0.00 
1326,9/6/22 14:24,Entry     ,C13388423823,0,,Hourly         ,$0.00 
1327,9/6/22 14:49,Exit      ,C13388821565,1.11E+15,,Hourly         ,$3.55 
1328,9/6/22 14:52,Entry     ,C13468670065,0,,Hourly         ,$0.00 
1329,9/6/22 14:53,Entry     ,C13471942394,0,,Hourly         ,$0.00 
1330,9/6/22 15:01,Exit      ,C13473982321,1.11E+15,,Hourly         ,$5.93 
1331,9/6/22 15:02,Exit      ,C13468670065,1.11E+15,,Hourly         ,$0.44 
1332,9/6/22 15:12,Exit      ,C13566287974,1.11E+15,,Hourly         ,$7.97 
1333,9/6/22 15:37,Exit      ,C13388423823,1.11E+15,,Hourly         ,$2.96 
1334,9/6/22 15:49,Exit      ,C13473037723,1.11E+15,,Hourly         ,$3.56 
1335,9/6/22 16:19,Exit      ,C13470650172,0,,Season         ,$0.00 
1336,9/6/22 16:26,Exit      ,C13472559297,0,,Season         ,$0.00 
1337,9/6/22 16:36,Entry     ,C13473378127,0,,Hourly         ,$0.00 
1338,9/6/22 16:39,Exit      ,C13473880953,0,,Season         ,$0.00 
1339,9/6/22 16:50,Exit      ,C13472983023,0,,Season         ,$0.00 
1340,9/6/22 16:53,Entry     ,C13470650172,0,,Season         ,$0.00 
1341,9/6/22 17:01,Entry     ,C13470572869,0,,Hourly         ,$0.00 
1342,9/6/22 17:11,Exit      ,C13470650172,0,,Season         ,$0.00 
1343,9/6/22 17:16,Exit      ,C13473816851,0,,Season         ,$0.00 
1344,9/6/22 17:18,Exit      ,C13474437302,0,,Season         ,$0.00 
1345,9/6/22 17:20,Exit      ,C13474114661,0,,Season         ,$0.00 
1346,9/6/22 17:22,Exit      ,C13474503499,0,,Season         ,$0.00 
1347,9/6/22 17:23,Entry     ,C13471459950,0,,Hourly         ,$0.00 
1348,9/6/22 17:23,Exit      ,C13566474525,0,,Season         ,$0.00 
1349,9/6/22 17:27,Exit      ,C13566121918,0,,Season         ,$0.00 
1350,9/6/22 17:28,Exit      ,C13474601064,0,,Season         ,$0.00 
1351,9/6/22 17:28,Exit      ,C13470572869,1.00E+15,,Hourly         ,$1.12 
1352,9/6/22 17:33,Exit      ,C13474772119,1.11E+15,,Hourly         ,$20.12 
1353,9/6/22 17:34,Exit      ,C13473378127,1.11E+15,,Hourly         ,$2.32 
1354,9/6/22 17:40,Entry     ,C13471773724,0,,               ,$0.00 
1355,9/6/22 17:41,Exit      ,C13565788362,0,,Season         ,$0.00 
1356,9/6/22 17:44,Entry     ,C13473500514,0,,Hourly         ,$0.00 
1357,9/6/22 17:45,Exit      ,C13471724785,0,,Season         ,$0.00 
1358,9/6/22 17:45,Exit      ,C13566352539,0,,Season         ,$0.00 
1359,9/6/22 17:51,Exit      ,C13475529561,0,,Season         ,$0.00 
1360,9/6/22 17:52,Entry     ,C13471279663,0,,Hourly         ,$0.00 
1361,9/6/22 17:54,Exit      ,C13471279663,0,,Hourly         ,$0.00 
1362,9/6/22 17:57,Exit      ,C13473500514,1.11E+15,,Hourly         ,$0.52 
1363,9/6/22 17:58,Exit      ,C13471942394,1.00E+15,,Hourly         ,$7.40 
1364,9/6/22 18:01,Entry     ,C13470650172,0,,Season         ,$0.00 
1365,9/6/22 18:02,Exit      ,C13471773724,1.01E+15,,               ,$2.66 
1366,9/6/22 18:07,Entry     ,C13474398718,0,,Hourly         ,$0.00 
1367,9/6/22 18:08,Exit      ,C13474839968,0,,Season         ,$0.00 
1368,9/6/22 18:18,Exit      ,C13472907504,0,,Season         ,$0.00 
1369,9/6/22 18:18,Exit      ,C13472281179,0,,Season         ,$0.00 
1370,9/6/22 18:22,Exit      ,C13474577908,0,,Season         ,$0.00 
1371,9/6/22 18:24,Exit      ,C13566533264,0,,Season         ,$0.00 
1372,9/6/22 18:28,Exit      ,C13566091244,0,,Season         ,$0.00 
1373,9/6/22 18:31,Entry     ,C13473181898,0,,Hourly         ,$0.00 
1374,9/6/22 18:34,Exit      ,C13474017112,0,,Season         ,$0.00 
1375,9/6/22 18:36,Exit      ,C13471728958,0,,Use Ticket     ,$0.00 
1376,9/6/22 18:41,Exit      ,C13473417907,1.11E+15,,Hourly         ,$25.88 
1377,9/6/22 18:41,Exit      ,C13473132573,0,,Season         ,$0.00 
1378,9/6/22 18:46,Exit      ,C13471891516,0,,Season         ,$0.00 
1379,9/6/22 18:46,Exit      ,C13565700094,0,,Season         ,$0.00 
1380,9/6/22 18:47,Exit      ,C13472255391,0,,Use Ticket     ,$0.00 
1381,9/6/22 18:51,Entry     ,C13472992082,0,,Hourly         ,$0.00 
1382,9/6/22 18:52,Exit      ,C13475420908,0,,Season         ,$0.00 
1383,9/6/22 19:15,Exit      ,C13471459950,1.00E+15,,Hourly         ,$4.48 
1384,9/6/22 19:18,Exit      ,C13474802710,0,,Season         ,$0.00 
1385,9/6/22 19:20,Entry     ,C13388273864,0,,Hourly         ,$0.00 
1386,9/6/22 19:20,Entry     ,C13472319947,0,,Hourly         ,$0.00 
1387,9/6/22 19:28,Exit      ,C13473134123,0,,Season         ,$0.00 
1388,9/6/22 19:31,Exit      ,C13388273864,1.11E+15,,Hourly         ,$3.00 
1389,9/6/22 19:33,Exit      ,C13473500827,0,,Season         ,$0.00 
1390,9/6/22 19:39,Entry     ,C13474987750,0,,Hourly         ,$0.00 
1391,9/6/22 19:41,Exit      ,C13472992082,1.11E+15,,Hourly         ,$3.00 
1392,9/6/22 19:47,Entry     ,C13473010331,0,,Hourly         ,$0.00 
1393,9/6/22 20:01,Entry     ,C13468910783,0,,Hourly         ,$0.00 
1394,9/6/22 20:19,Entry     ,C13472947138,0,,Hourly         ,$0.00 
1395,9/6/22 20:23,Exit      ,C13474693365,0,,Season         ,$0.00 
1396,9/6/22 20:56,Exit      ,C13473181898,0,,Use Ticket     ,$0.00 
1397,9/6/22 21:12,Exit      ,C13566348834,0,,Use Ticket     ,$0.00 
1398,9/6/22 21:46,Exit      ,C13473210056,0,,Season         ,$0.00 
1399,9/6/22 21:59,Exit      ,C13474987750,1.11E+15,,Hourly         ,$3.00 
1400,9/6/22 22:29,Entry     ,C13396462568,0,,Hourly         ,$0.00 
1401,9/6/22 22:33,Exit      ,C13474398718,1.11E+15,,Hourly         ,$3.00 
1402,9/6/22 23:21,Exit      ,C13470243670,1.11E+15,,Hourly         ,$14.50 
1403,9/6/22 23:34,Exit      ,C13468910783,1.11E+15,,Hourly         ,$3.00 
1404,9/6/22 23:40,Exit      ,C13472319947,1.11E+15,,Hourly         ,$3.00 
1405,9/6/22 23:48,Exit      ,C13472947138,1.11E+15,,Hourly         ,$3.00 
1406,9/6/22 23:52,Exit      ,C13473010331,1.11E+15,,Hourly         ,$3.00 
1407,10/6/22 00:29,Exit      ,C13396462568,1.11E+15,,Hourly         ,$4.50 
1408,10/6/22 07:23,Entry     ,C13471054099,0,,Season         ,$0.00 
1409,10/6/22 07:25,Entry     ,C13474571374,0,,Hourly         ,$0.00 
1410,10/6/22 07:26,Exit      ,C13474571374,0,,Hourly         ,$0.00 
1411,10/6/22 07:33,Entry     ,C13565903053,0,,Season         ,$0.00 
1412,10/6/22 07:37,Entry     ,C13475529561,0,,Season         ,$0.00 
1413,10/6/22 07:39,Entry     ,C13475420908,0,,Season         ,$0.00 
1414,10/6/22 07:43,Entry     ,C13473816851,0,,Season         ,$0.00 
1415,10/6/22 07:51,Entry     ,C13473875148,0,,Season         ,$0.00 
1416,10/6/22 07:55,Entry     ,C13474601064,0,,Season         ,$0.00 
1417,10/6/22 07:57,Entry     ,C13475456517,0,,Hourly         ,$0.00 
1418,10/6/22 08:03,Entry     ,C13471728958,0,,               ,$0.00 
1419,10/6/22 08:13,Entry     ,C13472983023,0,,Season         ,$0.00 
1420,10/6/22 08:22,Entry     ,C13472281179,0,,Season         ,$0.00 
1421,10/6/22 08:30,Entry     ,C13473417907,0,,Hourly         ,$0.00 
1422,10/6/22 08:32,Entry     ,C13472444959,0,,Season         ,$0.00 
1423,10/6/22 08:34,Entry     ,C13474691731,0,,               ,$0.00 
1424,10/6/22 08:35,Entry     ,C13470818099,0,,Season         ,$0.00 
1425,10/6/22 08:39,Entry     ,C13473210056,0,,Season         ,$0.00 
1426,10/6/22 08:39,Entry     ,C13472450116,0,,Hourly         ,$0.00 
1427,10/6/22 08:43,Entry     ,C13474114661,0,,Season         ,$0.00 
1428,10/6/22 08:46,Entry     ,C13475026805,0,,Season         ,$0.00 
1429,10/6/22 08:52,Entry     ,C13471773724,0,,               ,$0.00 
1430,10/6/22 08:54,Entry     ,C13469525384,0,,               ,$0.00 
1431,10/6/22 08:55,Entry     ,C13475014000,0,,Hourly         ,$0.00 
1432,10/6/22 08:58,Entry     ,C13469870746,0,,Hourly         ,$0.00 
1433,10/6/22 09:01,Entry     ,C13566091244,0,,Season         ,$0.00 
1434,10/6/22 09:01,Entry     ,C13474437302,0,,Season         ,$0.00 
1435,10/6/22 09:04,Exit      ,C13470650172,0,,Season         ,$0.00 
1436,10/6/22 09:15,Entry     ,C13565859601,0,,               ,$0.00 
1437,10/6/22 09:33,Entry     ,C13388779933,0,,Hourly         ,$0.00 
1438,10/6/22 09:34,Entry     ,C13473787109,0,,Season         ,$0.00 
1439,10/6/22 09:36,Entry     ,C13565877076,0,,Hourly         ,$0.00 
1440,10/6/22 09:37,Entry     ,C13474802710,0,,Season         ,$0.00 
1441,10/6/22 09:43,Exit      ,C13388779933,0,,Hourly         ,$0.00 
1442,10/6/22 09:46,Entry     ,C13474503499,0,,Season         ,$0.00 
1443,10/6/22 09:47,Exit      ,C13475014000,1.11E+15,,Hourly         ,$2.12 
1444,10/6/22 09:49,Entry     ,C13566533264,0,,Season         ,$0.00 
1445,10/6/22 10:00,Entry     ,C13474017112,0,,Season         ,$0.00 
1446,10/6/22 10:11,Entry     ,C13473132573,0,,Season         ,$0.00 
1447,10/6/22 10:12,Entry     ,C13396266712,0,,Hourly         ,$0.00 
1448,10/6/22 10:14,Entry     ,C13468986237,0,,Hourly         ,$0.00 
1449,10/6/22 10:16,Exit      ,C13396266712,0,,Hourly         ,$0.00 
1450,10/6/22 10:16,Entry     ,C13472623523,0,,Hourly         ,$0.00 
1451,10/6/22 10:31,Entry     ,C13388279647,0,,Hourly         ,$0.00 
1452,10/6/22 10:35,Entry     ,C13470650172,0,,Season         ,$0.00 
1453,10/6/22 10:36,Entry     ,C13565788362,0,,Season         ,$0.00 
1454,10/6/22 10:48,Entry     ,C13470532956,0,,Hourly         ,$0.00 
1455,10/6/22 10:54,Entry     ,C13472791689,0,,Hourly         ,$0.00 
1456,10/6/22 11:06,Entry     ,C13388415937,0,,Hourly         ,$0.00 
1457,10/6/22 11:23,Exit      ,C13565788362,0,,Season         ,$0.00 
1458,10/6/22 11:24,Entry     ,C13470548119,0,,Season         ,$0.00 
1459,10/6/22 11:34,Entry     ,C13472839887,0,,Season         ,$0.00 
1460,10/6/22 11:37,Entry     ,C13475230101,0,,Hourly         ,$0.00 
1461,10/6/22 11:41,Entry     ,C13470750004,0,,Hourly         ,$0.00 
1462,10/6/22 11:49,Entry     ,C13470871214,0,,Hourly         ,$0.00 
1463,10/6/22 11:49,Exit      ,C13565903053,0,,Season         ,$0.00 
1464,10/6/22 11:50,Exit      ,C13474017112,0,,Season         ,$0.00 
1465,10/6/22 11:51,Entry     ,C13472990276,0,,Season         ,$0.00 
1466,10/6/22 12:04,Entry     ,C13474365701,0,,Hourly         ,$0.00 
1467,10/6/22 12:04,Exit      ,C13388415937,1.11E+15,,Hourly         ,$2.95 
1468,10/6/22 12:19,Exit      ,C13474437302,0,,Season         ,$0.00 
1469,10/6/22 12:19,Entry     ,C13472299008,0,,Season         ,$0.00 
1470,10/6/22 12:24,Exit      ,C13470871214,1.11E+15,,Hourly         ,$1.80 
1471,10/6/22 12:28,Exit      ,C13474114661,0,,Season         ,$0.00 
1472,10/6/22 12:30,Exit      ,C13565877076,1.11E+15,,Hourly         ,$7.91 
1473,10/6/22 12:31,Exit      ,C13470548119,0,,Season         ,$0.00 
1474,10/6/22 12:38,Exit      ,C13470818099,0,,Season         ,$0.00 
1475,10/6/22 12:57,Exit      ,C13472623523,1.11E+15,,Hourly         ,$7.66 
1476,10/6/22 13:16,Exit      ,C13469525384,1.11E+15,,               ,$8.33 
1477,10/6/22 13:36,Exit      ,C13475230101,1.11E+15,,Hourly         ,$5.95 
1478,10/6/22 13:51,Exit      ,C13468986237,1.11E+15,,Hourly         ,$10.44 
1479,10/6/22 13:58,Entry     ,C13474031805,0,,Season         ,$0.00 
1480,10/6/22 14:03,Exit      ,C13474365701,1.11E+15,,Hourly         ,$5.96 
1481,10/6/22 14:04,Exit      ,C13472839887,0,,Season         ,$0.00 
1482,10/6/22 14:09,Exit      ,C13470750004,1.11E+15,,Hourly         ,$7.35 
1483,10/6/22 14:09,Exit      ,C13472791689,1.11E+15,,Hourly         ,$9.64 
1484,10/6/22 14:11,Entry     ,C13474114661,0,,Season         ,$0.00 
1485,10/6/22 14:19,Entry     ,C13565771994,0,,Hourly         ,$0.00 
1486,10/6/22 14:32,Exit      ,C13470532956,1.11E+15,,Hourly         ,$10.80 
1487,10/6/22 14:35,Entry     ,C13470311378,0,,Hourly         ,$0.00 
1488,10/6/22 14:47,Exit      ,C13388279647,1.00E+15,,Hourly         ,$12.08 
1489,10/6/22 14:49,Entry     ,C13474865823,0,,Hourly         ,$0.00 
1490,10/6/22 14:50,Exit      ,C13470650172,0,,Season         ,$0.00 
1491,10/6/22 14:55,Entry     ,C13473597394,0,,Hourly         ,$0.00 
1492,10/6/22 14:57,Exit      ,C13565771994,1.11E+15,,Hourly         ,$1.52 
